Freq.	V(oh_full)
3.75307183754216e+003	(-6.97838607285638e+000dB,-1.26651574682954e+002°)
3.76610155910021e+003	(-6.95459341824021e+000dB,-1.26768541322704e+002°)
3.77917651657465e+003	(-6.93083891695179e+000dB,-1.26885818926292e+002°)
3.79229686701321e+003	(-6.90712276604462e+000dB,-1.27003407763837e+002°)
3.80546276800886e+003	(-6.88344516319830e+000dB,-1.27121308100579e+002°)
3.81867437770166e+003	(-6.85980630671586e+000dB,-1.27239520196844e+002°)
3.83193185478072e+003	(-6.83620639552133e+000dB,-1.27358044307994e+002°)
3.84523535848608e+003	(-6.81264562915698e+000dB,-1.27476880684390e+002°)
3.85858504861059e+003	(-6.78912420778071e+000dB,-1.27596029571342e+002°)
3.87198108550189e+003	(-6.76564233216302e+000dB,-1.27715491209071e+002°)
3.88542363006431e+003	(-6.74220020368449e+000dB,-1.27835265832661e+002°)
3.89891284376077e+003	(-6.71879802433244e+000dB,-1.27955353672020e+002°)
3.91244888861478e+003	(-6.69543599669829e+000dB,-1.28075754951834e+002°)
3.92603192721233e+003	(-6.67211432397438e+000dB,-1.28196469891522e+002°)
3.93966212270389e+003	(-6.64883320995078e+000dB,-1.28317498705197e+002°)
3.95333963880633e+003	(-6.62559285901243e+000dB,-1.28438841601616e+002°)
3.96706463980492e+003	(-6.60239347613542e+000dB,-1.28560498784144e+002°)
3.98083729055526e+003	(-6.57923526688402e+000dB,-1.28682470450702e+002°)
3.99465775648532e+003	(-6.55611843740725e+000dB,-1.28804756793732e+002°)
4.00852620359737e+003	(-6.53304319443541e+000dB,-1.28927358000147e+002°)
4.02244279847001e+003	(-6.51000974527663e+000dB,-1.29050274251290e+002°)
4.03640770826016e+003	(-6.48701829781303e+000dB,-1.29173505722890e+002°)
4.05042110070506e+003	(-6.46406906049764e+000dB,-1.29297052585019e+002°)
4.06448314412429e+003	(-6.44116224235024e+000dB,-1.29420915002047e+002°)
4.07859400742180e+003	(-6.41829805295353e+000dB,-1.29545093132600e+002°)
4.09275386008794e+003	(-6.39547670244972e+000dB,-1.29669587129518e+002°)
4.10696287220146e+003	(-6.37269840153647e+000dB,-1.29794397139805e+002°)
4.12122121443161e+003	(-6.34996336146257e+000dB,-1.29919523304595e+002°)
4.13552905804014e+003	(-6.32727179402440e+000dB,-1.30044965759102e+002°)
4.14988657488340e+003	(-6.30462391156149e+000dB,-1.30170724632576e+002°)
4.16429393741436e+003	(-6.28201992695260e+000dB,-1.30296800048267e+002°)
4.17875131868471e+003	(-6.25946005361098e+000dB,-1.30423192123374e+002°)
4.19325889234693e+003	(-6.23694450548105e+000dB,-1.30549900969004e+002°)
4.20781683265640e+003	(-6.21447349703280e+000dB,-1.30676926690134e+002°)
4.22242531447343e+003	(-6.19204724325831e+000dB,-1.30804269385560e+002°)
4.23708451326544e+003	(-6.16966595966662e+000dB,-1.30931929147859e+002°)
4.25179460510901e+003	(-6.14732986227961e+000dB,-1.31059906063345e+002°)
4.26655576669201e+003	(-6.12503916762679e+000dB,-1.31188200212029e+002°)
4.28136817531573e+003	(-6.10279409274136e+000dB,-1.31316811667570e+002°)
4.29623200889702e+003	(-6.08059485515443e+000dB,-1.31445740497237e+002°)
4.31114744597039e+003	(-6.05844167289100e+000dB,-1.31574986761869e+002°)
4.32611466569018e+003	(-6.03633476446487e+000dB,-1.31704550515824e+002°)
4.34113384783273e+003	(-6.01427434887300e+000dB,-1.31834431806947e+002°)
4.35620517279849e+003	(-5.99226064559136e+000dB,-1.31964630676520e+002°)
4.37132882161425e+003	(-5.97029387456899e+000dB,-1.32095147159224e+002°)
4.38650497593523e+003	(-5.94837425622326e+000dB,-1.32225981283098e+002°)
4.40173381804736e+003	(-5.92650201143449e+000dB,-1.32357133069492e+002°)
4.41701553086940e+003	(-5.90467736154053e+000dB,-1.32488602533030e+002°)
4.43235029795514e+003	(-5.88290052833156e+000dB,-1.32620389681570e+002°)
4.44773830349566e+003	(-5.86117173404364e+000dB,-1.32752494516157e+002°)
4.46317973232148e+003	(-5.83949120135478e+000dB,-1.32884917030987e+002°)
4.47867476990481e+003	(-5.81785915337793e+000dB,-1.33017657213362e+002°)
4.49422360236178e+003	(-5.79627581365589e+000dB,-1.33150715043653e+002°)
4.50982641645465e+003	(-5.77474140615533e+000dB,-1.33284090495256e+002°)
4.52548339959409e+003	(-5.75325615526092e+000dB,-1.33417783534555e+002°)
4.54119473984141e+003	(-5.73182028576954e+000dB,-1.33551794120879e+002°)
4.55696062591082e+003	(-5.71043402288458e+000dB,-1.33686122206461e+002°)
4.57278124717169e+003	(-5.68909759220872e+000dB,-1.33820767736403e+002°)
4.58865679365084e+003	(-5.66781121973931e+000dB,-1.33955730648630e+002°)
4.60458745603482e+003	(-5.64657513186120e+000dB,-1.34091010873855e+002°)
4.62057342567218e+003	(-5.62538955534074e+000dB,-1.34226608335539e+002°)
4.63661489457581e+003	(-5.60425471731913e+000dB,-1.34362522949851e+002°)
4.65271205542519e+003	(-5.58317084530691e+000dB,-1.34498754625628e+002°)
4.66886510156876e+003	(-5.56213816717629e+000dB,-1.34635303264339e+002°)
4.68507422702620e+003	(-5.54115691115529e+000dB,-1.34772168760045e+002°)
4.70133962649079e+003	(-5.52022730582106e+000dB,-1.34909350999361e+002°)
4.71766149533172e+003	(-5.49934958009313e+000dB,-1.35046849861420e+002°)
4.73404002959648e+003	(-5.47852396322636e+000dB,-1.35184665217832e+002°)
4.75047542601316e+003	(-5.45775068480460e+000dB,-1.35322796932648e+002°)
4.76696788199285e+003	(-5.43702997473335e+000dB,-1.35461244862325e+002°)
4.78351759563201e+003	(-5.41636206323318e+000dB,-1.35600008855684e+002°)
4.80012476571482e+003	(-5.39574718083229e+000dB,-1.35739088753882e+002°)
4.81678959171562e+003	(-5.37518555835961e+000dB,-1.35878484390364e+002°)
4.83351227380125e+003	(-5.35467742693758e+000dB,-1.36018195590840e+002°)
4.85029301283348e+003	(-5.33422301797508e+000dB,-1.36158222173236e+002°)
4.86713201037144e+003	(-5.31382256315973e+000dB,-1.36298563947670e+002°)
4.88402946867400e+003	(-5.29347629445087e+000dB,-1.36439220716410e+002°)
4.90098559070223e+003	(-5.27318444407161e+000dB,-1.36580192273842e+002°)
4.91800058012185e+003	(-5.25294724450209e+000dB,-1.36721478406434e+002°)
4.93507464130562e+003	(-5.23276492847133e+000dB,-1.36863078892703e+002°)
4.95220797933586e+003	(-5.21263772894958e+000dB,-1.37004993503179e+002°)
4.96940080000687e+003	(-5.19256587914082e+000dB,-1.37147222000376e+002°)
4.98665330982741e+003	(-5.17254961247457e+000dB,-1.37289764138753e+002°)
5.00396571602321e+003	(-5.15258916259881e+000dB,-1.37432619664685e+002°)
5.02133822653942e+003	(-5.13268476337120e+000dB,-1.37575788316431e+002°)
5.03877105004312e+003	(-5.11283664885165e+000dB,-1.37719269824099e+002°)
5.05626439592583e+003	(-5.09304505329410e+000dB,-1.37863063909614e+002°)
5.07381847430604e+003	(-5.07331021113835e+000dB,-1.38007170286689e+002°)
5.09143349603170e+003	(-5.05363235700187e+000dB,-1.38151588660796e+002°)
5.10910967268278e+003	(-5.03401172567178e+000dB,-1.38296318729128e+002°)
5.12684721657380e+003	(-5.01444855209628e+000dB,-1.38441360180575e+002°)
5.14464634075639e+003	(-4.99494307137648e+000dB,-1.38586712695693e+002°)
5.16250725902183e+003	(-4.97549551875798e+000dB,-1.38732375946670e+002°)
5.18043018590364e+003	(-4.95610612962165e+000dB,-1.38878349597305e+002°)
5.19841533668013e+003	(-4.93677513947681e+000dB,-1.39024633302972e+002°)
5.21646292737703e+003	(-4.91750278395047e+000dB,-1.39171226710595e+002°)
5.23457317477002e+003	(-4.89828929878033e+000dB,-1.39318129458620e+002°)
5.25274629638742e+003	(-4.87913491980513e+000dB,-1.39465341176985e+002°)
5.27098251051270e+003	(-4.86003988295654e+000dB,-1.39612861487098e+002°)
5.28928203618718e+003	(-4.84100442424932e+000dB,-1.39760690001805e+002°)
5.30764509321266e+003	(-4.82202877977347e+000dB,-1.39908826325368e+002°)
5.32607190215399e+003	(-4.80311318568469e+000dB,-1.40057270053436e+002°)
5.34456268434179e+003	(-4.78425787819551e+000dB,-1.40206020773021e+002°)
5.36311766187510e+003	(-4.76546309356588e+000dB,-1.40355078062476e+002°)
5.38173705762401e+003	(-4.74672906809448e+000dB,-1.40504441491465e+002°)
5.40042109523235e+003	(-4.72805603811002e+000dB,-1.40654110620943e+002°)
5.41916999912041e+003	(-4.70944423996035e+000dB,-1.40804085003131e+002°)
5.43798399448760e+003	(-4.69089391000441e+000dB,-1.40954364181498e+002°)
5.45686330731516e+003	(-4.67240528460320e+000dB,-1.41104947690727e+002°)
5.47580816436889e+003	(-4.65397860010904e+000dB,-1.41255835056706e+002°)
5.49481879320186e+003	(-4.63561409285749e+000dB,-1.41407025796498e+002°)
5.51389542215715e+003	(-4.61731199915673e+000dB,-1.41558519418323e+002°)
5.53303828037058e+003	(-4.59907255527882e+000dB,-1.41710315421539e+002°)
5.55224759777348e+003	(-4.58089599744958e+000dB,-1.41862413296617e+002°)
5.57152360509544e+003	(-4.56278256183919e+000dB,-1.42014812525128e+002°)
5.59086653386709e+003	(-4.54473248455246e+000dB,-1.42167512579718e+002°)
5.61027661642287e+003	(-4.52674600161853e+000dB,-1.42320512924094e+002°)
5.62975408590384e+003	(-4.50882334898272e+000dB,-1.42473813013003e+002°)
5.64929917626044e+003	(-4.49096476249401e+000dB,-1.42627412292217e+002°)
5.66891212225536e+003	(-4.47317047789802e+000dB,-1.42781310198515e+002°)
5.68859315946630e+003	(-4.45544073082456e+000dB,-1.42935506159665e+002°)
5.70834252428885e+003	(-4.43777575677973e+000dB,-1.43089999594412e+002°)
5.72816045393928e+003	(-4.42017579113398e+000dB,-1.43244789912461e+002°)
5.74804718645743e+003	(-4.40264106911423e+000dB,-1.43399876514458e+002°)
5.76800296070957e+003	(-4.38517182579153e+000dB,-1.43555258791983e+002°)
5.78802801639122e+003	(-4.36776829607233e+000dB,-1.43710936127534e+002°)
5.80812259403009e+003	(-4.35043071468818e+000dB,-1.43866907894510e+002°)
5.82828693498892e+003	(-4.33315931618427e+000dB,-1.44023173457205e+002°)
5.84852128146842e+003	(-4.31595433491106e+000dB,-1.44179732170791e+002°)
5.86882587651016e+003	(-4.29881600501272e+000dB,-1.44336583381307e+002°)
5.88920096399946e+003	(-4.28174456041705e+000dB,-1.44493726425653e+002°)
5.90964678866839e+003	(-4.26474023482498e+000dB,-1.44651160631575e+002°)
5.93016359609864e+003	(-4.24780326170043e+000dB,-1.44808885317658e+002°)
5.95075163272450e+003	(-4.23093387426015e+000dB,-1.44966899793313e+002°)
5.97141114583583e+003	(-4.21413230546219e+000dB,-1.45125203358776e+002°)
5.99214238358102e+003	(-4.19739878799643e+000dB,-1.45283795305093e+002°)
6.01294559496994e+003	(-4.18073355427386e+000dB,-1.45442674914117e+002°)
6.03382102987700e+003	(-4.16413683641531e+000dB,-1.45601841458500e+002°)
6.05476893904408e+003	(-4.14760886624187e+000dB,-1.45761294201686e+002°)
6.07578957408359e+003	(-4.13114987526324e+000dB,-1.45921032397910e+002°)
6.09688318748147e+003	(-4.11476009466807e+000dB,-1.46081055292186e+002°)
6.11805003260022e+003	(-4.09843975531295e+000dB,-1.46241362120309e+002°)
6.13929036368197e+003	(-4.08218908771083e+000dB,-1.46401952108850e+002°)
6.16060443585148e+003	(-4.06600832202148e+000dB,-1.46562824475153e+002°)
6.18199250511929e+003	(-4.04989768804040e+000dB,-1.46723978427330e+002°)
6.20345482838469e+003	(-4.03385741518780e+000dB,-1.46885413164263e+002°)
6.22499166343891e+003	(-4.01788773249802e+000dB,-1.47047127875602e+002°)
6.24660326896812e+003	(-4.00198886860852e+000dB,-1.47209121741764e+002°)
6.26828990455661e+003	(-3.98616105174933e+000dB,-1.47371393933933e+002°)
6.29005183068989e+003	(-3.97040450973200e+000dB,-1.47533943614062e+002°)
6.31188930875778e+003	(-3.95471946993867e+000dB,-1.47696769934875e+002°)
6.33380260105761e+003	(-3.93910615931127e+000dB,-1.47859872039866e+002°)
6.35579197079732e+003	(-3.92356480434085e+000dB,-1.48023249063305e+002°)
6.37785768209864e+003	(-3.90809563105671e+000dB,-1.48186900130242e+002°)
6.40000000000029e+003	(-3.89269886501463e+000dB,-1.48350824356507e+002°)
6.42221919046111e+003	(-3.87737473128685e+000dB,-1.48515020848719e+002°)
6.44451552036329e+003	(-3.86212345445131e+000dB,-1.48679488704288e+002°)
6.46688925751558e+003	(-3.84694525857896e+000dB,-1.48844227011428e+002°)
6.48934067065648e+003	(-3.83184036722588e+000dB,-1.49009234849150e+002°)
6.51187002945749e+003	(-3.81680900341852e+000dB,-1.49174511287286e+002°)
6.53447760452633e+003	(-3.80185138964607e+000dB,-1.49340055386485e+002°)
6.55716366741023e+003	(-3.78696774784778e+000dB,-1.49505866198226e+002°)
6.57992849059913e+003	(-3.77215829940181e+000dB,-1.49671942764828e+002°)
6.60277234752900e+003	(-3.75742326511551e+000dB,-1.49838284119458e+002°)
6.62569551258512e+003	(-3.74276286521317e+000dB,-1.50004889286144e+002°)
6.64869826110536e+003	(-3.72817731932521e+000dB,-1.50171757279784e+002°)
6.67178086938348e+003	(-3.71366684647826e+000dB,-1.50338887106160e+002°)
6.69494361467249e+003	(-3.69923166508299e+000dB,-1.50506277761949e+002°)
6.71818677518794e+003	(-3.68487199292381e+000dB,-1.50673928234737e+002°)
6.74151063011126e+003	(-3.67058804714657e+000dB,-1.50841837503034e+002°)
6.76491545959315e+003	(-3.65638004425036e+000dB,-1.51010004536286e+002°)
6.78840154475690e+003	(-3.64224820007368e+000dB,-1.51178428294894e+002°)
6.81196916770182e+003	(-3.62819272978502e+000dB,-1.51347107730227e+002°)
6.83561861150656e+003	(-3.61421384787092e+000dB,-1.51516041784640e+002°)
6.85935016023259e+003	(-3.60031176812622e+000dB,-1.51685229391491e+002°)
6.88316409892754e+003	(-3.58648670364265e+000dB,-1.51854669475158e+002°)
6.90706071362865e+003	(-3.57273886679689e+000dB,-1.52024360951060e+002°)
6.93104029136624e+003	(-3.55906846924192e+000dB,-1.52194302725673e+002°)
6.95510312016709e+003	(-3.54547572189326e+000dB,-1.52364493696555e+002°)
6.97924948905797e+003	(-3.53196083492031e+000dB,-1.52534932752362e+002°)
7.00347968806906e+003	(-3.51852401773528e+000dB,-1.52705618772867e+002°)
7.02779400823744e+003	(-3.50516547898042e+000dB,-1.52876550628994e+002°)
7.05219274161063e+003	(-3.49188542651968e+000dB,-1.53047727182825e+002°)
7.07667618125005e+003	(-3.47868406742682e+000dB,-1.53219147287632e+002°)
7.10124462123454e+003	(-3.46556160797358e+000dB,-1.53390809787905e+002°)
7.12589835666392e+003	(-3.45251825362123e+000dB,-1.53562713519363e+002°)
7.15063768366254e+003	(-3.43955420900731e+000dB,-1.53734857308995e+002°)
7.17546289938279e+003	(-3.42666967793737e+000dB,-1.53907239975071e+002°)
7.20037430200871e+003	(-3.41386486337173e+000dB,-1.54079860327183e+002°)
7.22537219075958e+003	(-3.40113996741689e+000dB,-1.54252717166260e+002°)
7.25045686589345e+003	(-3.38849519131374e+000dB,-1.54425809284605e+002°)
7.27562862871083e+003	(-3.37593073542728e+000dB,-1.54599135465916e+002°)
7.30088778155825e+003	(-3.36344679923656e+000dB,-1.54772694485320e+002°)
7.32623462783192e+003	(-3.35104358132295e+000dB,-1.54946485109401e+002°)
7.35166947198137e+003	(-3.33872127936054e+000dB,-1.55120506096232e+002°)
7.37719261951308e+003	(-3.32648009010521e+000dB,-1.55294756195403e+002°)
7.40280437699419e+003	(-3.31432020938429e+000dB,-1.55469234148058e+002°)
7.42850505205616e+003	(-3.30224183208640e+000dB,-1.55643938686921e+002°)
7.45429495339847e+003	(-3.29024515215070e+000dB,-1.55818868536333e+002°)
7.48017439079232e+003	(-3.27833036255620e+000dB,-1.55994022412285e+002°)
7.50614367508438e+003	(-3.26649765531292e+000dB,-1.56169399022450e+002°)
7.53220311820046e+003	(-3.25474722144933e+000dB,-1.56344997066223e+002°)
7.55835303314935e+003	(-3.24307925100411e+000dB,-1.56520815234752e+002°)
7.58459373402648e+003	(-3.23149393301480e+000dB,-1.56696852210974e+002°)
7.61092553601777e+003	(-3.21999145550842e+000dB,-1.56873106669656e+002°)
7.63734875540338e+003	(-3.20857200549015e+000dB,-1.57049577277427e+002°)
7.66386370956150e+003	(-3.19723576893535e+000dB,-1.57226262692819e+002°)
7.69047071697221e+003	(-3.18598293077684e+000dB,-1.57403161566306e+002°)
7.71717009722123e+003	(-3.17481367489704e+000dB,-1.57580272540343e+002°)
7.74396217100384e+003	(-3.16372818411696e+000dB,-1.57757594249403e+002°)
7.77084726012867e+003	(-3.15272664018724e+000dB,-1.57935125320020e+002°)
7.79782568752159e+003	(-3.14180922377667e+000dB,-1.58112864370832e+002°)
7.82489777722961e+003	(-3.13097611446395e+000dB,-1.58290810012617e+002°)
7.85206385442472e+003	(-3.12022749072815e+000dB,-1.58468960848339e+002°)
7.87932424540784e+003	(-3.10956352993668e+000dB,-1.58647315473191e+002°)
7.90667927761272e+003	(-3.09898440833836e+000dB,-1.58825872474637e+002°)
7.93412927960989e+003	(-3.08849030105209e+000dB,-1.59004630432457e+002°)
7.96167458111058e+003	(-3.07808138205852e+000dB,-1.59183587918789e+002°)
7.98931551297070e+003	(-3.06775782418987e+000dB,-1.59362743498176e+002°)
8.01705240719480e+003	(-3.05751979911978e+000dB,-1.59542095727614e+002°)
8.04488559694008e+003	(-3.04736747735540e+000dB,-1.59721643156595e+002°)
8.07281541652038e+003	(-3.03730102822727e+000dB,-1.59901384327152e+002°)
8.10084220141018e+003	(-3.02732061988091e+000dB,-1.60081317773909e+002°)
8.12896628824864e+003	(-3.01742641926525e+000dB,-1.60261442024134e+002°)
8.15718801484367e+003	(-3.00761859212666e+000dB,-1.60441755597776e+002°)
8.18550772017593e+003	(-2.99789730299741e+000dB,-1.60622257007524e+002°)
8.21392574440298e+003	(-2.98826271518853e+000dB,-1.60802944758849e+002°)
8.24244242886327e+003	(-2.97871499077879e+000dB,-1.60983817350061e+002°)
8.27105811608034e+003	(-2.96925429060763e+000dB,-1.61164873272355e+002°)
8.29977314976686e+003	(-2.95988077426582e+000dB,-1.61346111009861e+002°)
8.32858787482877e+003	(-2.95059460008577e+000dB,-1.61527529039703e+002°)
8.35750263736947e+003	(-2.94139592513395e+000dB,-1.61709125832041e+002°)
8.38651778469392e+003	(-2.93228490520196e+000dB,-1.61890899850132e+002°)
8.41563366531285e+003	(-2.92326169479749e+000dB,-1.62072849550377e+002°)
8.44485062894693e+003	(-2.91432644713695e+000dB,-1.62254973382379e+002°)
8.47416902653095e+003	(-2.90547931413492e+000dB,-1.62437269788997e+002°)
8.50358921021808e+003	(-2.89672044639827e+000dB,-1.62619737206396e+002°)
8.53311153338408e+003	(-2.88804999321572e+000dB,-1.62802374064110e+002°)
8.56273635063153e+003	(-2.87946810255178e+000dB,-1.62985178785087e+002°)
8.59246401779410e+003	(-2.87097492103675e+000dB,-1.63168149785756e+002°)
8.62229489194083e+003	(-2.86257059395815e+000dB,-1.63351285476079e+002°)
8.65222933138042e+003	(-2.85425526525690e+000dB,-1.63534584259600e+002°)
8.68226769566552e+003	(-2.84602907751233e+000dB,-1.63718044533523e+002°)
8.71241034559705e+003	(-2.83789217194121e+000dB,-1.63901664688746e+002°)
8.74265764322855e+003	(-2.82984468838588e+000dB,-1.64085443109936e+002°)
8.77300995187053e+003	(-2.82188676530830e+000dB,-1.64269378175579e+002°)
8.80346763609479e+003	(-2.81401853978077e+000dB,-1.64453468258048e+002°)
8.83403106173886e+003	(-2.80624014748013e+000dB,-1.64637711723653e+002°)
8.86470059591035e+003	(-2.79855172267853e+000dB,-1.64822106932709e+002°)
8.89547660699139e+003	(-2.79095339823910e+000dB,-1.65006652239587e+002°)
8.92635946464303e+003	(-2.78344530560364e+000dB,-1.65191345992790e+002°)
8.95734953980969e+003	(-2.77602757479045e+000dB,-1.65376186534999e+002°)
8.98844720472362e+003	(-2.76870033438305e+000dB,-1.65561172203147e+002°)
9.01965283290936e+003	(-2.76146371152600e+000dB,-1.65746301328473e+002°)
9.05096679918825e+003	(-2.75431783191751e+000dB,-1.65931572236583e+002°)
9.08238947968289e+003	(-2.74726281979952e+000dB,-1.66116983247528e+002°)
9.11392125182170e+003	(-2.74029879795448e+000dB,-1.66302532675850e+002°)
9.14556249434344e+003	(-2.73342588769717e+000dB,-1.66488218830652e+002°)
9.17731358730174e+003	(-2.72664420886688e+000dB,-1.66674040015671e+002°)
9.20917491206970e+003	(-2.71995387982329e+000dB,-1.66859994529325e+002°)
9.24114685134443e+003	(-2.71335501743794e+000dB,-1.67046080664792e+002°)
9.27322978915168e+003	(-2.70684773708705e+000dB,-1.67232296710075e+002°)
9.30542411085044e+003	(-2.70043215264778e+000dB,-1.67418640948059e+002°)
9.33773020313758e+003	(-2.69410837648995e+000dB,-1.67605111656584e+002°)
9.37014845405246e+003	(-2.68787651947144e+000dB,-1.67791707108506e+002°)
9.40267925298164e+003	(-2.68173669092882e+000dB,-1.67978425571773e+002°)
9.43532299066351e+003	(-2.67568899867536e+000dB,-1.68165265309481e+002°)
9.46808005919303e+003	(-2.66973354899279e+000dB,-1.68352224579949e+002°)
9.50095085202638e+003	(-2.66387044662515e+000dB,-1.68539301636784e+002°)
9.53393576398576e+003	(-2.65809979477482e+000dB,-1.68726494728948e+002°)
9.56703519126408e+003	(-2.65242169509427e+000dB,-1.68913802100832e+002°)
9.60024953142971e+003	(-2.64683624768344e+000dB,-1.69101221992315e+002°)
9.63357918343131e+003	(-2.64134355108100e+000dB,-1.69288752638842e+002°)
9.66702454760256e+003	(-2.63594370226188e+000dB,-1.69476392271489e+002°)
9.70058602566703e+003	(-2.63063679662976e+000dB,-1.69664139117033e+002°)
9.73426402074294e+003	(-2.62542292801251e+000dB,-1.69851991398024e+002°)
9.76805893734806e+003	(-2.62030218865745e+000dB,-1.70039947332852e+002°)
9.80197118140454e+003	(-2.61527466922610e+000dB,-1.70228005135818e+002°)
9.83600116024377e+003	(-2.61034045878805e+000dB,-1.70416163017210e+002°)
9.87014928261131e+003	(-2.60549964481782e+000dB,-1.70604419183365e+002°)
9.90441595867179e+003	(-2.60075231318886e+000dB,-1.70792771836747e+002°)
9.93880160001380e+003	(-2.59609854816853e+000dB,-1.70981219176019e+002°)
9.97330661965490e+003	(-2.59153843241508e+000dB,-1.71169759396108e+002°)
1.00079314320465e+004	(-2.58707204697172e+000dB,-1.71358390688282e+002°)
1.00426764530789e+004	(-2.58269947126205e+000dB,-1.71547111240224e+002°)
1.00775421000863e+004	(-2.57842078308531e+000dB,-1.71735919236105e+002°)
1.01125287918517e+004	(-2.57423605861529e+000dB,-1.71924812856644e+002°)
1.01476369486121e+004	(-2.57014537239103e+000dB,-1.72113790279202e+002°)
1.01828669920635e+004	(-2.56614879731701e+000dB,-1.72302849677838e+002°)
1.02182193453656e+004	(-2.56224640465692e+000dB,-1.72491989223390e+002°)
1.02536944331477e+004	(-2.55843826403043e+000dB,-1.72681207083547e+002°)
1.02892926815129e+004	(-2.55472444340928e+000dB,-1.72870501422922e+002°)
1.03250145180437e+004	(-2.55110500911278e+000dB,-1.73059870403132e+002°)
1.03608603718073e+004	(-2.54758002580595e+000dB,-1.73249312182860e+002°)
1.03968306733603e+004	(-2.54414955649407e+000dB,-1.73438824917942e+002°)
1.04329258547541e+004	(-2.54081366252098e+000dB,-1.73628406761432e+002°)
1.04691463495401e+004	(-2.53757240356312e+000dB,-1.73818055863686e+002°)
1.05054925927749e+004	(-2.53442583762839e+000dB,-1.74007770372433e+002°)
1.05419650210255e+004	(-2.53137402105475e+000dB,-1.74197548432837e+002°)
1.05785640723744e+004	(-2.52841700850040e+000dB,-1.74387388187602e+002°)
1.06152901864254e+004	(-2.52555485294853e+000dB,-1.74577287777019e+002°)
1.06521438043080e+004	(-2.52278760570065e+000dB,-1.74767245339052e+002°)
1.06891253686837e+004	(-2.52011531637216e+000dB,-1.74957259009422e+002°)
1.07262353237503e+004	(-2.51753803289379e+000dB,-1.75147326921668e+002°)
1.07634741152481e+004	(-2.51505580150504e+000dB,-1.75337447207236e+002°)
1.08008421904648e+004	(-2.51266866675504e+000dB,-1.75527617995543e+002°)
1.08383399982409e+004	(-2.51037667149741e+000dB,-1.75717837414065e+002°)
1.08759679889753e+004	(-2.50817985688896e+000dB,-1.75908103588407e+002°)
1.09137266146304e+004	(-2.50607826238735e+000dB,-1.76098414642380e+002°)
1.09516163287379e+004	(-2.50407192574892e+000dB,-1.76288768698082e+002°)
1.09896375864038e+004	(-2.50216088302689e+000dB,-1.76479163875967e+002°)
1.10277908443144e+004	(-2.50034516857011e+000dB,-1.76669598294924e+002°)
1.10660765607412e+004	(-2.49862481501729e+000dB,-1.76860070072366e+002°)
1.11044951955470e+004	(-2.49699985330125e+000dB,-1.77050577324288e+002°)
1.11430472101910e+004	(-2.49547031264220e+000dB,-1.77241118165358e+002°)
1.11817330677343e+004	(-2.49403622054953e+000dB,-1.77431690708984e+002°)
1.12205532328458e+004	(-2.49269760281601e+000dB,-1.77622293067410e+002°)
1.12595081718077e+004	(-2.49145448352282e+000dB,-1.77812923351764e+002°)
1.12985983525210e+004	(-2.49030688503126e+000dB,-1.78003579672166e+002°)
1.13378242445108e+004	(-2.48925482798726e+000dB,-1.78194260137782e+002°)
1.13771863189327e+004	(-2.48829833131630e+000dB,-1.78384962856916e+002°)
1.14166850485778e+004	(-2.48743741222346e+000dB,-1.78575685937086e+002°)
1.14563209078786e+004	(-2.48667208619549e+000dB,-1.78766427485086e+002°)
1.14960943729149e+004	(-2.48600236699418e+000dB,-1.78957185607091e+002°)
1.15360059214192e+004	(-2.48542826666082e+000dB,-1.79147958408712e+002°)
1.15760560327825e+004	(-2.48494979551249e+000dB,-1.79338743995083e+002°)
1.16162451880603e+004	(-2.48456696214331e+000dB,-1.79529540470939e+002°)
1.16565738699779e+004	(-2.48427977342120e+000dB,-1.79720345940698e+002°)
1.16970425629369e+004	(-2.48408823449248e+000dB,-1.79911158508520e+002°)
1.17376517530204e+004	(-2.48399234877610e+000dB,1.79898023721587e+002°)
1.17784019279990e+004	(-2.48399211796721e+000dB,1.79707202645713e+002°)
1.18192935773369e+004	(-2.48408754203438e+000dB,1.79516380159949e+002°)
1.18603271921974e+004	(-2.48427861922294e+000dB,1.79325558160331e+002°)
1.19015032654491e+004	(-2.48456534605075e+000dB,1.79134738542735e+002°)
1.19428222916718e+004	(-2.48494771731303e+000dB,1.78943923202826e+002°)
1.19842847671621e+004	(-2.48542572607866e+000dB,1.78753114035960e+002°)
1.20258911899400e+004	(-2.48599936369358e+000dB,1.78562312937118e+002°)
1.20676420597541e+004	(-2.48666861977929e+000dB,1.78371521800823e+002°)
1.21095378780883e+004	(-2.48743348223216e+000dB,1.78180742521052e+002°)
1.21515791481673e+004	(-2.48829393722986e+000dB,1.77989976991187e+002°)
1.21937663749630e+004	(-2.48924996922505e+000dB,1.77799227103906e+002°)
1.22361000652005e+004	(-2.49030156095201e+000dB,1.77608494751129e+002°)
1.22785807273640e+004	(-2.49144869342165e+000dB,1.77417781823913e+002°)
1.23212088717031e+004	(-2.49269134592914e+000dB,1.77227090212408e+002°)
1.23639850102387e+004	(-2.49402949605027e+000dB,1.77036421805755e+002°)
1.24069096567695e+004	(-2.49546311964455e+000dB,1.76845778492016e+002°)
1.24499833268779e+004	(-2.49699219085495e+000dB,1.76655162158090e+002°)
1.24932065379363e+004	(-2.49861668211312e+000dB,1.76464574689656e+002°)
1.25365798091133e+004	(-2.50033656413654e+000dB,1.76274017971071e+002°)
1.25801036613799e+004	(-2.50215180593161e+000dB,1.76083493885303e+002°)
